isoform_ID,miRNA_ID,n_pos_nt,n_total_nt,pos_ratio
"chr7|152194009,152194229,152194398,152199279|152194128,152194261,152194568,152199459|-",hsa-miR-583,29,505,0.05742574257425743
"chr7|152194009,152194229,152194398,152199279|152194128,152194261,152194568,152199459|-",hsa-miR-4537,32,505,0.06336633663366337
"chr7|152220523,152222001,152222573,152229923,152230220,152235817,152238707|152220735,152222066,152222682,152230027,152230321,152235933,152238826|-",hsa-miR-8089,33,833,0.03961584633853541
"chr7|152220523,152235801,152238707|152220735,152235933,152238826|-",hsa-miR-137-5p,35,466,0.07510729613733906
"chr7|152220523,152235801,152238707|152220735,152235933,152238826|-",hsa-miR-4667-5p,32,466,0.06866952789699571
"chr7|152220523,152235801,152238707|152220735,152235933,152238826|-",hsa-miR-4700-5p,31,466,0.06652360515021459
"chr7|152229923,152230220,152235817,152238707|152230027,152230321,152235933,152238826|-",hsa-miR-4700-5p,31,444,0.06981981981981981
"chr7|152235817,152238707|152235933,152238826|-",hsa-miR-4700-5p,31,237,0.1308016877637131
"chr7|152235817,152238707|152235933,152238826|-",hsa-miR-8089,33,237,0.13924050632911392
"chr7|152235817,152248129,152249876,152250853|152235911,152248620,152249953,152250966|-",hsa-miR-4727-3p,31,779,0.03979460847240052
"chr7|152238707,152249876,152250853|152238801,152249953,152250966|-",hsa-miR-4667-5p,32,287,0.11149825783972125
"chr7|152238707,152249876,152250853|152238801,152249953,152250966|-",hsa-miR-4700-5p,31,287,0.10801393728222997
"chr7|152252546,152263016,152265038,152273705,152309966,152311798|152252715,152263130,152265209,152273867,152310075,152311946|-",hsa-miR-6857-3p,29,879,0.03299203640500569
"chr7|152252546,152263016,152265038,152273705,152309966,152311798|152252715,152263130,152265209,152273867,152310075,152311946|-",hsa-miR-3085-5p,32,879,0.03640500568828214
"chr7|152263016,152265038,152273705,152309966,152311798,152315138|152263130,152265209,152273867,152310075,152311946,152315338|-",hsa-miR-6079,34,910,0.03736263736263736
"chr7|152263016,152265038,152273705,152309966,152311798,152315138|152263130,152265209,152273867,152310075,152311946,152315338|-",hsa-miR-6857-3p,29,910,0.031868131868131866
"chr7|152273705,152309966,152311798,152312889,152315138,152330601,152358587|152273867,152310075,152311946,152312972,152315338,152330739,152358675|-",hsa-miR-6079,34,935,0.03636363636363636
"chr7|152273705,152309966,152311798,152315138|152273867,152310075,152311946,152315338|-",hsa-miR-6079,34,623,0.05457463884430177
"chr7|152273705,152309966,152311798,152315138|152273867,152310075,152311946,152315338|-",hsa-miR-6857-3p,29,623,0.04654895666131621
"chr7|152309966,152311798,152312889,152315138|152310075,152311946,152312972,152315338|-",hsa-miR-6079,34,544,0.0625
"chr7|152309966,152311798,152315138,152330601|152310075,152311946,152315338,152330739|-",hsa-miR-6079,34,599,0.05676126878130217
"chr7|152309966,152311798,152315138,152330601|152310075,152311946,152315338,152330739|-",hsa-miR-6857-3p,29,599,0.048414023372287146
"chr7|152309966,152311798,152315138|152310075,152311946,152315338|-",hsa-miR-6079,34,460,0.07391304347826087
"chr7|152783187,152800531,152801621,152814550,152816481,152820303,152823342,152825030|152783242,152800655,152801731,152814645,152816588,152820442,152823515,152825122|+",hsa-miR-6500-3p,30,903,0.03322259136212625
"chr7|152814550,152816481,152820299,152823342,152825030|152814645,152816588,152820442,152823515,152825122|+",hsa-miR-6500-3p,30,615,0.04878048780487805
"chr7|152814550,152816481,152825030|152814645,152816523,152825122|+",hsa-miR-6500-3p,30,232,0.12931034482758622
"chr7|154983219,154986017,154991006,154993726,154998650|154983332,154986179,154991069,154993769,154998784|-",hsa-miR-4446-5p,31,520,0.05961538461538462
"chr7|154983219,154986017,154991006,154993726,154998650|154983332,154986179,154991069,154993769,154998784|-",hsa-miR-4685-3p,33,520,0.06346153846153846
"chr7|154983219,154986017,154991006,154993726,154998650|154983332,154986179,154991069,154993769,154998784|-",hsa-miR-6734-3p,32,520,0.06153846153846154
"chr7|155706860,155711173,155718385|155707068,155711455,155718443|+",hsa-miR-6808-3p,30,551,0.0544464609800363
"chr7|155763809,155766467,155774559|155764018,155766655,155774647|+",hsa-miR-7845-5p,32,488,0.06557377049180328
"chr7|157183878,157186834,157201721,157207398,157207703,157216867|157184029,157187025,157201807,157207555,157207935,157216971|+",hsa-miR-641,31,927,0.03344120819848975
"chr7|157183878,157186834,157201721,157207398,157207703,157216867|157184029,157187025,157201807,157207555,157207935,157216971|+",hsa-miR-769-3p,32,927,0.034519956850053934
"chr7|157201721,157207398,157207703,157216867,157220689,157223254,157225407|157201807,157207555,157207935,157216971,157220776,157223351,157225539|+",hsa-miR-641,31,902,0.03436807095343681
"chr7|157201721,157207398,157207703,157216867,157220689,157223254,157225407|157201807,157207555,157207935,157216971,157220776,157223351,157225539|+",hsa-miR-8071,29,902,0.03215077605321508
"chr7|157201721,157207398,157207703,157216867,157225407|157201807,157207555,157207935,157216901,157225539|+",hsa-miR-769-3p,32,646,0.04953560371517028
"chr7|157207398,157231239|157207523,157231327|+",hsa-miR-5572,30,215,0.13953488372093023
"chr7|157216867,157220689,157223254,157225407,157231080|157216971,157220776,157223351,157225539,157231327|+",hsa-miR-3972,30,672,0.044642857142857144
"chr7|157216867,157220689,157223254,157225407,157231080|157216971,157220776,157223351,157225539,157231327|+",hsa-miR-5572,30,672,0.044642857142857144
"chr7|157216867,157220689,157223254,157225407,157231080|157216971,157220776,157223351,157225539,157231327|+",hsa-miR-8071,29,672,0.043154761904761904
"chr7|157216867,157220689,157223254,157225407|157216971,157220776,157223351,157225539|+",hsa-miR-8071,29,424,0.06839622641509434
"chr7|157216867,157231214|157216971,157231327|+",hsa-miR-5572,30,219,0.136986301369863
"chr7|157220689,157223254,157225407,157231080,157248368|157220776,157223351,157225539,157231327,157248580|+",hsa-miR-1182,33,780,0.04230769230769231
"chr7|157220689,157223254,157225407,157231080,157248368|157220776,157223351,157225539,157231327,157248580|+",hsa-miR-8071,29,780,0.03717948717948718
"chr7|157220689,157223254,157225407,157231080|157220776,157223351,157225539,157231327|+",hsa-miR-3972,30,567,0.05291005291005291
"chr7|157220689,157223254,157225407,157231080|157220776,157223351,157225539,157231327|+",hsa-miR-5572,30,567,0.05291005291005291
"chr7|157220689,157223254,157225407,157248395,157253954,157254244|157220776,157223351,157225509,157248580,157254142,157254310|+",hsa-miR-1291,34,731,0.046511627906976744
"chr7|157220689,157223254,157225407,157248395,157253954,157254244|157220776,157223351,157225509,157248580,157254142,157254310|+",hsa-miR-6777-5p,32,731,0.04377564979480164
"chr7|157220689,157223254,157225407,157248395,157253954,157254244|157220776,157223351,157225509,157248580,157254142,157254310|+",hsa-miR-6836-5p,31,731,0.04240766073871409
"chr7|157220689,157223254,157225407,157248395,157253954,157254244|157220776,157223351,157225509,157248580,157254142,157254310|+",hsa-miR-8071,29,731,0.03967168262653899
"chr7|157220689,157223254|157220776,157223351|+",hsa-miR-8071,29,186,0.15591397849462366
"chr7|157337744,157354773,157358547,157363161,157366502,157367373,157382246,157384867,157385541|157337811,157354896,157358637,157363270,157366561,157367483,157382377,157385008,157385611|+",hsa-miR-4641,34,909,0.0374037403740374
"chr7|157337744,157354773,157358547,157363161,157366502,157367373,157382246,157384867,157385541|157337811,157354896,157358637,157363270,157366561,157367483,157382377,157385008,157385611|+",hsa-miR-6874-3p,33,909,0.036303630363036306
"chr7|157337744,157384891,157385541|157337784,157385008,157385611|+",hsa-miR-495-5p,31,230,0.13478260869565217
"chr7|157337744,157384891,157385541|157337784,157385008,157385611|+",hsa-miR-4641,34,230,0.14782608695652175
"chr7|157382246,157384867,157385541|157382377,157385008,157385611|+",hsa-miR-495-5p,31,345,0.08985507246376812
"chr7|157382246,157384867,157385541|157382377,157385008,157385611|+",hsa-miR-4641,34,345,0.09855072463768116
"chr7|158630497,158631644,158641431,158644289,158645519,158646460|158630597,158631717,158641554,158644388,158645619,158646563|-",hsa-miR-647,32,604,0.052980132450331126
"chr7|158630497,158631644,158641431,158644289,158645519,158646460|158630597,158631717,158641554,158644388,158645619,158646563|-",hsa-miR-4269,29,604,0.048013245033112585
"chr7|158631644,158644289,158645519,158646460|158631717,158644388,158645619,158646563|-",hsa-miR-647,32,379,0.08443271767810026
"chr7|158644289,158645519,158646460|158644388,158645619,158646563|-",hsa-miR-647,32,305,0.10491803278688525
"chr7|158735503,158737048,158739023,158741523,158743529,158748194|158735608,158737179,158739121,158741896,158743678,158748280|-",hsa-miR-885-3p,31,948,0.03270042194092827
"chr7|158735503,158737048,158739023,158741523,158743529,158748194|158735608,158737179,158739121,158741896,158743678,158748280|-",hsa-miR-665,30,948,0.03164556962025317
"chr7|158735503,158737048,158739023,158741523,158743529,158748194|158735608,158737179,158739121,158741896,158743678,158748280|-",hsa-miR-4695-5p,29,948,0.03059071729957806
"chr7|158735503,158737048,158739023,158741523,158743529,158748194|158735608,158737179,158739121,158741896,158743678,158748280|-",hsa-miR-4754,34,948,0.035864978902953586
"chr7|158735503,158737048,158739023,158741523,158743529,158748194|158735608,158737179,158739121,158741896,158743678,158748280|-",hsa-miR-6746-3p,31,948,0.03270042194092827
"chr7|158735503,158737048,158739023,158741523,158743529,158748194|158735608,158737179,158739121,158741896,158743678,158748280|-",hsa-miR-6750-5p,32,948,0.03375527426160337
"chr7|158735503,158737048,158739023,158741523,158743529,158748194|158735608,158737179,158739121,158741896,158743678,158748280|-",hsa-miR-6798-5p,64,948,0.06751054852320675
"chr7|158735503,158737048,158739023,158741523,158743529,158748194|158735608,158737179,158739121,158741896,158743678,158748280|-",hsa-miR-6882-3p,32,948,0.03375527426160337
"chr7|158735503,158737048,158739023,158741523,158743529,158748194|158735608,158737179,158739121,158741896,158743678,158748280|-",hsa-miR-7156-3p,32,948,0.03375527426160337
"chr7|158735503,158737048,158739023,158741523|158735608,158737179,158739121,158741896|-",hsa-miR-885-3p,31,711,0.04360056258790436
"chr7|158735503,158737048,158739023,158741523|158735608,158737179,158739121,158741896|-",hsa-miR-665,30,711,0.04219409282700422
"chr7|158735503,158737048,158739023,158741523|158735608,158737179,158739121,158741896|-",hsa-miR-4695-5p,29,711,0.040787623066104076
"chr7|158735503,158737048,158739023,158741523|158735608,158737179,158739121,158741896|-",hsa-miR-6798-5p,64,711,0.090014064697609
"chr7|158735503,158737048,158739023,158741523|158735608,158737179,158739121,158741896|-",hsa-miR-6882-3p,32,711,0.0450070323488045
"chr7|158735503,158737048,158739023,158741523|158735608,158737179,158739121,158741896|-",hsa-miR-7156-3p,32,711,0.0450070323488045
"chr7|158739023,158741434,158743529,158748194|158739121,158741896,158743678,158748280|-",hsa-miR-885-3p,31,799,0.03879849812265332
"chr7|158739023,158741434,158743529,158748194|158739121,158741896,158743678,158748280|-",hsa-miR-665,30,799,0.03754693366708386
"chr7|158739023,158741523,158748255|158739121,158741784,158748280|-",hsa-miR-885-3p,31,387,0.08010335917312661
"chr7|158739023,158741523,158748255|158739121,158741784,158748280|-",hsa-miR-665,30,387,0.07751937984496124
"chr7|158739023,158741523,158748255|158739121,158741784,158748280|-",hsa-miR-6798-5p,64,387,0.165374677002584
"chr7|158739023,158741523,158748255|158739121,158741784,158748280|-",hsa-miR-7156-3p,32,387,0.082687338501292
"chr7|158739023,158741661,158743529,158748194|158739121,158741896,158743678,158748280|-",hsa-miR-6798-5p,32,572,0.055944055944055944
"chr7|158739023,158741661,158743529,158748194|158739121,158741896,158743678,158748280|-",hsa-miR-7156-3p,32,572,0.055944055944055944
"chr7|158739023,158743598,158748194|158739102,158743678,158748280|-",hsa-miR-6750-5p,32,248,0.12903225806451613
"chr7|158748194,158749649,158759486,158760058,158761496,158763083,158764677,158767654|158748280,158749723,158759581,158760147,158761544,158763165,158764853,158767774|-",hsa-miR-4496,31,778,0.03984575835475578
"chr7|158759486,158760058,158767648|158759581,158760129,158767774|-",hsa-miR-4496,31,295,0.10508474576271186
"chr7|158911550,158912985,158914233,158918740|158911679,158913096,158914321,158918869|+",hsa-miR-1193,32,461,0.06941431670281996
"chr7|158911550,158918787,158922377,158923571|158911590,158918869,158922549,158923733|+",hsa-miR-1193,32,460,0.06956521739130435
"chr7|16674412,16681301,16682780|16674588,16681404,16682845|+",hsa-miR-3194-5p,30,347,0.08645533141210375
"chr7|16681301,16682780,16685905,16689797,16694834,16696915|16681404,16682845,16686040,16689906,16695004,16697061|+",hsa-miR-378a-3p,31,734,0.04223433242506812
"chr7|16681301,16682780,16685905,16689797,16694834,16696915|16681404,16682845,16686040,16689906,16695004,16697061|+",hsa-miR-378d,29,734,0.039509536784741145
"chr7|16681301,16682780,16685905,16689797,16694834,16696915|16681404,16682845,16686040,16689906,16695004,16697061|+",hsa-miR-378b,28,734,0.03814713896457766
"chr7|16681301,16682780,16685905,16689797,16694834,16696915|16681404,16682845,16686040,16689906,16695004,16697061|+",hsa-miR-378f,29,734,0.039509536784741145
"chr7|16681301,16682780,16685905,16689797,16694834,16696915|16681404,16682845,16686040,16689906,16695004,16697061|+",hsa-miR-6721-5p,32,734,0.043596730245231606
"chr7|16681301,16682780,16685905,16689797|16681404,16682845,16686040,16689906|+",hsa-miR-6721-5p,32,416,0.07692307692307693
"chr7|16681301,16685939,16689797|16681327,16686040,16689906|+",hsa-miR-6721-5p,32,239,0.13389121338912133
"chr7|16694834,16696915|16695004,16697061|+",hsa-miR-378a-3p,31,318,0.09748427672955975
"chr7|16694834,16696915|16695004,16697061|+",hsa-miR-378d,29,318,0.09119496855345911
"chr7|16694834,16696915|16695004,16697061|+",hsa-miR-378b,28,318,0.0880503144654088
"chr7|16694834,16696915|16695004,16697061|+",hsa-miR-378c,34,318,0.1069182389937107
"chr7|16694834,16696915|16695004,16697061|+",hsa-miR-378e,28,318,0.0880503144654088
"chr7|16694834,16696915|16695004,16697061|+",hsa-miR-378f,29,318,0.09119496855345911
"chr7|17814834,17816182,17821509,17826022,17830010,17834052,17834761,17839807,17845595|17814944,17816289,17821648,17826091,17830047,17834184,17834865,17840000,17845694|-",hsa-miR-6798-5p,33,999,0.03303303303303303
"chr7|17834052,17834761,17839807,17845595,17850347,17850826|17834184,17834865,17840000,17845694,17850435,17850964|-",hsa-miR-6798-5p,33,760,0.04342105263157895
"chr7|17834052,17845595,17850347,17850826|17834093,17845694,17850435,17850964|-",hsa-miR-6798-5p,33,370,0.0891891891891892
"chr7|17839807,17845595,17850347,17850826,17868407,17873528|17840000,17845694,17850435,17850964,17868490,17873616|-",hsa-miR-454-3p,32,695,0.0460431654676259
"chr7|17839807,17845595,17850347,17850826,17868407,17873528|17840000,17845694,17850435,17850964,17868490,17873616|-",hsa-miR-6798-5p,33,695,0.04748201438848921
"chr7|17839807,17845595,17850347,17850826,17868407,17873528|17840000,17845694,17850435,17850964,17868490,17873616|-",hsa-miR-7161-3p,35,695,0.050359712230215826
"chr7|17839807,17845595,17850347,17850826|17840000,17845694,17850435,17850964|-",hsa-miR-6798-5p,33,522,0.06321839080459771
"chr7|17845595,17850347,17850826,17868407,17873528,17875480,17875669|17845694,17850435,17850964,17868490,17873616,17875581,17875790|-",hsa-miR-454-3p,32,725,0.044137931034482755
"chr7|17845595,17850347,17850826,17868407,17873528,17875480,17875669|17845694,17850435,17850964,17868490,17873616,17875581,17875790|-",hsa-miR-6798-5p,33,725,0.04551724137931035
"chr7|17845595,17850347,17850826,17868407,17873528,17875480,17875669|17845694,17850435,17850964,17868490,17873616,17875581,17875790|-",hsa-miR-7161-3p,35,725,0.04827586206896552
"chr7|17845595,17850347,17850826|17845694,17850435,17850964|-",hsa-miR-6798-5p,33,328,0.10060975609756098
"chr7|17850347,17850826,17868407,17873528,17875480,17875669|17850435,17850964,17868490,17873616,17875581,17875790|-",hsa-miR-7161-3p,35,625,0.056
"chr7|17868407,17873528,17875121,17875480,17875669|17868490,17873616,17875293,17875581,17875790|-",hsa-miR-7161-3p,35,570,0.06140350877192982
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332,17897334,17897844,17907249|17868490,17873616,17875581,17875790,17890484,17891635,17893434,17897446,17897884,17907340|-",hsa-miR-12116,31,958,0.032359081419624215
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332,17897334,17897844|17868490,17873616,17875581,17875790,17890484,17891635,17893434,17897446,17897884|-",hsa-miR-3916,34,866,0.03926096997690531
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332,17897334,17897844|17868490,17873616,17875581,17875790,17890484,17891635,17893434,17897446,17897884|-",hsa-miR-7161-3p,35,866,0.04041570438799076
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332,17897334,17907249|17868490,17873616,17875581,17875790,17890484,17891635,17893434,17897446,17907340|-",hsa-miR-3916,34,917,0.03707742639040349
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332,17897334,17907249|17868490,17873616,17875581,17875790,17890484,17891635,17893434,17897446,17907340|-",hsa-miR-12116,31,917,0.03380588876772083
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332,17897334|17868490,17873616,17875581,17875790,17890484,17891635,17893434,17897446|-",hsa-miR-3916,34,825,0.041212121212121214
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332,17897334|17868490,17873616,17875581,17875790,17890484,17891635,17893434,17897446|-",hsa-miR-7161-3p,35,825,0.04242424242424243
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332,17897334|17868490,17873616,17875581,17875790,17890484,17891635,17893434,17897446|-",hsa-miR-12116,31,825,0.037575757575757575
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332|17868490,17873616,17875581,17875790,17890484,17891635,17893434|-",hsa-miR-3916,34,712,0.047752808988764044
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332|17868490,17873616,17875581,17875790,17890484,17891635,17893434|-",hsa-miR-7161-3p,35,712,0.04915730337078652
"chr7|17868407,17873528,17875480,17875669|17868490,17873616,17875581,17875790|-",hsa-miR-7161-3p,35,397,0.08816120906801007
"chr7|17873528,17875480,17875669,17888560,17890363,17891546,17893332|17873616,17875581,17875790,17888722,17890484,17891635,17893434|-",hsa-miR-3916,34,791,0.04298356510745891
"chr7|17873528,17875480,17875669,17888560,17890363,17891546,17893332|17873616,17875581,17875790,17888722,17890484,17891635,17893434|-",hsa-miR-7161-3p,35,791,0.04424778761061947
"chr7|17873528,17875480|17873616,17875790|-",hsa-miR-7161-3p,35,400,0.0875
"chr7|17875480,17875669,17890363,17891546,17893332|17875581,17875790,17890484,17891635,17893434|-",hsa-miR-3916,34,539,0.06307977736549165
"chr7|17888560,17890363,17891546,17893332,17897334|17888788,17890484,17891635,17893434,17897446|-",hsa-miR-3916,34,657,0.0517503805175038
"chr7|17888560,17890363,17891546,17893332,17897334|17888788,17890484,17891635,17893434,17897446|-",hsa-miR-12116,31,657,0.0471841704718417
"chr7|17890363,17891546,17893332,17897334|17890484,17891635,17893434,17897446|-",hsa-miR-3916,34,428,0.0794392523364486
"chr7|17890363,17891546,17893332,17897334|17890484,17891635,17893434,17897446|-",hsa-miR-12116,31,428,0.07242990654205607
"chr7|18634627,18644671,18647785,18648466,18666213|18634742,18644793,18647998,18648683,18666476|+",hsa-miR-3147,35,935,0.0374331550802139
"chr7|18634627,18644671,18647785,18648466|18634742,18644793,18647998,18648683|+",hsa-miR-3147,35,671,0.05216095380029806
"chr7|18644671,18646631,18647785,18648466,18666213|18644793,18646728,18647998,18648683,18666476|+",hsa-miR-3147,35,917,0.03816793893129771
"chr7|18644671,18647785,18648466|18644793,18647998,18648683|+",hsa-miR-3147,35,555,0.06306306306306306
"chr7|18644671,18647785,18666416|18644793,18647858,18666476|+",hsa-miR-3147,35,258,0.13565891472868216
"chr7|1898200,1936687,1957629,1980453,1992265,2002065,2014502|1898390,1936897,1957719,1980541,1992377,2002121,2014642|-",hsa-miR-661,33,893,0.036954087346024636
"chr7|1898200,1936687,1957629,1980453,1992265,2002065|1898390,1936897,1957719,1980541,1992377,2002121|-",hsa-miR-661,33,752,0.043882978723404256
"chr7|1898200,1936687,1957629,1980453,2002065|1898390,1936897,1957719,1980541,2002121|-",hsa-miR-661,33,639,0.051643192488262914
"chr7|1898200,1936687,1957629,1980453|1898390,1936897,1957719,1980541|-",hsa-miR-661,33,582,0.05670103092783505
"chr7|1898200,1936687,1957629|1898390,1936897,1957719|-",hsa-miR-661,33,493,0.06693711967545639
"chr7|1898200,1980453|1898277,1980541|-",hsa-miR-661,33,167,0.19760479041916168
"chr7|2069194,2136593|2069338,2136748|-",hsa-miR-149-3p,30,301,0.09966777408637874
"chr7|2069194,2136593|2069338,2136748|-",hsa-miR-4283,25,301,0.08305647840531562
"chr7|2069194,2136593|2069338,2136748|-",hsa-miR-6089,32,301,0.10631229235880399
"chr7|2069194,2136593|2069338,2136748|-",hsa-miR-6779-5p,30,301,0.09966777408637874
"chr7|2069194,2136593|2069338,2136748|-",hsa-miR-6785-5p,33,301,0.10963455149501661
"chr7|2069194,2136703|2069319,2136748|-",hsa-miR-149-3p,30,172,0.1744186046511628
"chr7|2069194,2136703|2069319,2136748|-",hsa-miR-6089,32,172,0.18604651162790697
"chr7|2069194,2136703|2069319,2136748|-",hsa-miR-6785-5p,33,172,0.19186046511627908
"chr7|2213212,2215885,2216157,2217962,2219332,2222575|2213273,2215999,2216287,2218043,2219456,2222754|-",hsa-miR-584-3p,31,695,0.04460431654676259
"chr7|2213212,2215885,2216157,2217962,2219332,2222575|2213273,2215999,2216287,2218043,2219456,2222754|-",hsa-miR-6754-3p,30,695,0.04316546762589928
"chr7|2213212,2215885,2216157,2217962,2219332|2213273,2215999,2216287,2218043,2219456|-",hsa-miR-6754-3p,30,515,0.05825242718446602
"chr7|22266964,22291175,22308339,22309969,22315370,22317987|22267012,22291241,22308507,22310090,22315476,22318037|-",hsa-miR-3187-3p,29,565,0.05132743362831858
"chr7|22266964,22291175,22308339,22309969,22315370,22317987|22267012,22291241,22308507,22310090,22315476,22318037|-",hsa-miR-4786-3p,34,565,0.06017699115044248
"chr7|22291175,22308339,22309969,22315370,22317987,22340806|22291241,22308507,22310090,22315476,22318037,22340886|-",hsa-miR-3187-3p,29,597,0.048576214405360134
"chr7|22291175,22308339,22309969,22315370,22317987,22340806|22291241,22308507,22310090,22315476,22318037,22340886|-",hsa-miR-6501-5p,29,597,0.048576214405360134
"chr7|22291175,22308339,22309969,22315370,22317987|22291241,22308507,22310090,22315476,22318037|-",hsa-miR-4786-3p,34,516,0.06589147286821706
"chr7|22291175,22308339,22309969,22315370,22317987|22291241,22308507,22310090,22315476,22318037|-",hsa-miR-6501-5p,29,516,0.0562015503875969
"chr7|2229984,2230488|2230235,2230764|-",hsa-miR-7851-3p,29,529,0.054820415879017016
"chr7|2229984,2230549|2230143,2230727|-",hsa-miR-188-3p,31,339,0.09144542772861357
"chr7|2229984,2230549|2230143,2230727|-",hsa-miR-7851-3p,29,339,0.0855457227138643
"chr7|2229984,2230549|2230143,2230764|-",hsa-miR-7851-3p,29,376,0.07712765957446809
"chr7|2263230,2264298,2269559,2271850,2275112,2278100|2263362,2264458,2269639,2271971,2275229,2278305|-",hsa-miR-572,29,821,0.03532277710109622
"chr7|2263230,2264298,2269559,2271850,2275112,2278100|2263362,2264458,2269639,2271971,2275229,2278305|-",hsa-miR-637,30,821,0.03654080389768575
"chr7|2263230,2264298,2269559,2271850,2275112,2278100|2263362,2264458,2269639,2271971,2275229,2278305|-",hsa-miR-4538,33,821,0.040194884287454324
"chr7|2263230,2264298,2269559,2271850,2275112,2278100|2263362,2264458,2269639,2271971,2275229,2278305|-",hsa-miR-6075,31,821,0.037758830694275276
"chr7|2263230,2264298,2269559,2271850,2275112,2278100|2263362,2264458,2269639,2271971,2275229,2278305|-",hsa-miR-6721-5p,33,821,0.040194884287454324
"chr7|2263230,2264298,2269559,2271850,2275112,2278100|2263362,2264458,2269639,2271971,2275229,2278305|-",hsa-miR-6824-5p,30,821,0.03654080389768575
"chr7|2263230,2264298,2269559,2271850,2275112,2278100|2263362,2264458,2269639,2271971,2275229,2278305|-",hsa-miR-6848-5p,34,821,0.04141291108404385
"chr7|2263230,2271909,2275112,2278100|2263286,2271971,2275229,2278305|-",hsa-miR-637,30,444,0.06756756756756757
"chr7|2263230,2271909,2275112,2278100|2263286,2271971,2275229,2278305|-",hsa-miR-6721-5p,33,444,0.07432432432432433
"chr7|2263230,2271909,2275112,2278100|2263286,2271971,2275229,2278305|-",hsa-miR-6824-5p,30,444,0.06756756756756757
"chr7|2263230,2271909,2275112,2278100|2263286,2271971,2275229,2278305|-",hsa-miR-6848-5p,34,444,0.07657657657657657
"chr7|22940972,22941166,22945636|22941083,22941248,22946163|-",hsa-miR-299-3p,32,723,0.04426002766251729
"chr7|22940972,22941166,22945636|22941083,22941248,22946163|-",hsa-miR-4323,27,723,0.03734439834024896
"chr7|22940972,22941166,22945636|22941083,22941248,22946163|-",hsa-miR-4433b-5p,30,723,0.04149377593360996
"chr7|22960256,22961235,22964415,22976210,22976693,22977341,22978269|22960415,22961322,22964531,22976305,22976808,22977421,22978448|-",hsa-miR-767-5p,31,838,0.03699284009546539
"chr7|22960256,22961235,22964415,22976210,22976693,22977341,22978269|22960415,22961322,22964531,22976305,22976808,22977421,22978448|-",hsa-miR-6715b-3p,32,838,0.03818615751789976
"chr7|22960256,22961235,22964415,22976210,22976693,22977341|22960415,22961322,22964531,22976305,22976808,22977421|-",hsa-miR-767-5p,31,658,0.04711246200607903
"chr7|22960256,22961235,22964415,22976210,22976693,22977341|22960415,22961322,22964531,22976305,22976808,22977421|-",hsa-miR-6715b-3p,32,658,0.0486322188449848
"chr7|22960256,22983968,22991061|22960297,22984045,22991139|-",hsa-miR-6792-3p,32,199,0.16080402010050251
"chr7|22964415,22976210,22977341,22978269,22983944,22985548,22991061|22964531,22976305,22977421,22978448,22984045,22985735,22991139|-",hsa-miR-6792-3p,32,843,0.03795966785290629
"chr7|22976210,22976693,22977341,22978269,22983944,22991061|22976305,22976808,22977421,22978448,22984045,22991139|-",hsa-miR-6715b-3p,32,654,0.04892966360856269
"chr7|22976210,22976693,22977341,22978269,22983944,22991061|22976305,22976808,22977421,22978448,22984045,22991139|-",hsa-miR-6792-3p,32,654,0.04892966360856269
"chr7|22976210,22976693,22978351|22976305,22976721,22978448|-",hsa-miR-6715b-3p,32,223,0.14349775784753363
"chr7|22976210,22983944,22991061|22976305,22984045,22991139|-",hsa-miR-6792-3p,32,277,0.11552346570397112
"chr7|22983944,22991061,22997904|22984045,22991139,22998161|-",hsa-miR-6792-3p,32,439,0.07289293849658314
"chr7|22983944,22991061|22984045,22991139|-",hsa-miR-6792-3p,32,181,0.17679558011049723
"chr7|23253307,23254169|23253459,23254312|+",hsa-miR-4446-3p,31,297,0.10437710437710437
"chr7|23507420,23512894,23516363|23507535,23513082,23516528|-",hsa-miR-4654,31,471,0.06581740976645435
"chr7|2360710,2362645,2363070,2363632,2364372|2360902,2362764,2363127,2363760,2364529|+",hsa-miR-1909-3p,31,658,0.04711246200607903
"chr7|2364372,2366317,2366525,2366999,2369472|2364529,2366448,2366591,2367045,2369682|+",hsa-miR-578,33,615,0.05365853658536585
"chr7|2364372,2366317,2366525,2366999,2369472|2364529,2366448,2366591,2367045,2369682|+",hsa-miR-3667-5p,32,615,0.05203252032520325
"chr7|2364372,2366317,2366525,2366999,2369472|2364529,2366448,2366591,2367045,2369682|+",hsa-miR-4768-3p,29,615,0.04715447154471545
"chr7|2364372,2366317,2366525,2366999,2369472|2364529,2366448,2366591,2367045,2369682|+",hsa-miR-4793-5p,37,615,0.06016260162601626
"chr7|2364372,2366317|2364529,2366448|+",hsa-miR-578,33,290,0.11379310344827587
"chr7|2364372,2366317|2364529,2366448|+",hsa-miR-4793-5p,37,290,0.12758620689655173
